order_id,customer_id,order_date,customer_first_name,customer_last_name,city,customer_segment,sales_channel,product,quantity,unit_price,discount,shipping_fee,tax_rate,cost_per_unit,campaign,payment_method,order_status,sales_rep,total_amount,gross_amount
ORD-0003622,C12372,2024-03-20 00:00:00,Kabelo,Nkosi,Johannesburg,Consumer,Online,Webcam,3.0,459.99,0.0,20.64,0.15,390.03,None,Card,Completed,,1607.6,
ORD-0005352,C11698,2025-04-07 00:00:00,Chloe,Mthembu,Nelspruit,Consumer,Online,Keyboard,1.0,1782.03,0.0,59.67,0.15,1366.01,Back to School,Card,Completed,,2109.01,
ORD-0001369,C12159,2025-05-24 00:00:00,Priya,Mokoena,Pretoria,Consumer,Online,Laptop,3.0,21990.89,0.03,40.42,0.14,16254.61,None,Card,Completed,,72992.99,
ORD-0004393,C11372,2024-02-17 00:00:00,Zanele,Smith,Johannesburg,Small Business,Online,Headset,10.0,1511.1,0.15,40.49,0.15,1204.87,Summer Sale,EFT,Completed,,14811.51,
ORD-0001710,C12237,2024-06-23 00:00:00,Ryan,Williams,Pretoria,Consumer,Phone,Laptop,4.0,9260.47,0.1,98.66,0.15,7674.84,None,Card,Pending,,38437.01,
ORD-0005489,C12574,2025-08-09 00:00:00,Aisha,Smith,Cape Town,Small Business,Store, mouse ,1.0,1251.56,0.08,54.28,0.15,936.52,None,Bank Transfer,Completed,Rep C,1378.43,
ORD-0000043,C12065,2025-05-01 00:00:00,Fatima,Smith,Johannesburg,Consumer,Store,Router,3.0,1726.02,0.08,29.21,0.15,1197.29,None,EFT,Completed,Rep E,5507.6,
ORD-0005925,C11723,2024-10-21 00:00:00,Chloe,Mthembu,Gqeberha,Corporate,Marketplace,Keyboard,1.0,2016.11,0.05,140.19,0.0,1423.66,None,EFT,Completed,,2055.5,2016.11
ORD-0004187,C12270,2025-12-24 00:00:00,Zanele,Mokoena,Benoni,Small Business,Store,Monitor,4.0,3588.94,0.05,96.05,0.0,2947.97,None,EFT,Completed,Rep A,13734.01,
ORD-0004089,C10635,2024-11-15 00:00:00,Kabelo,Nkosi,Nelspruit,Small Business,Marketplace,Monitor,2.0,7278.4,0.0,102.95,0.15,4555.2,None,Card,Completed,,16843.28,
ORD-0001674,C10031,2024-02-22 00:00:00,Chloe,Dlamini,Johannesburg,Corporate,Marketplace,Tablet,2.0,2927.77,0.03,186.65,0.15,2237.67, none ,Mobile Wallet,Returned,,6718.51,
ORD-0001015,C11635,2024-04-18 00:00:00,Priya,Williams,Polokwane,Corporate,Online,Headset,1.0,633.74,0.1,56.81,0.15,399.42,None,Mobile Wallet,Completed,,712.73,
ORD-0002818,C12365,15 May 2024,Aisha,Botha,Benoni,Corporate,Store,Mouse,1.0,786.81,0.0,210.77,0.0,669.0,None,EFT,Completed,Rep D,997.58,
ORD-0000917,C11102,2024-10-23 00:00:00,Mpho,Smith,Polokwane,Consumer,Store,Mouse,1.0,1272.19,0.0,137.52,0.15,766.86,None,Card,Completed,Rep B,1600.54,
ORD-0005721,C11104,2024-10-04 00:00:00,Thabo,Pillay,Pretoria,Corporate,Online,SSD,3.0,2173.59,0.2,130.34,0.15,1422.47,None,EFT,Pending,,6129.45,6520.77
ORD-0003279,C12839,2025-05-04 00:00:00,Ryan,Dlamini,Benoni,Consumer,Online,Headset,2.0,787.32,0.0,116.81,15%,613.65,Payday Promo,Bank Transfer,Returned,,1927.64,
ORD-0001893,C10107,2024-05-09 00:00:00,Zanele,Naidoo,Nelspruit,Corporate,Marketplace,Office Chair,2.0,3958.63,0.08,85.67,0.14,3114.94,None,Mobile Wallet,Completed,,8389.29,
ORD-0001982,C11180,2024-05-31 00:00:00,Daniel,Naidoo,,Consumer,Online,Headset,1.0,382.58,0.0,30.46,0.15,292.07,None,Bank Transfer,Completed,,470.42,
ORD-0002215,C10317,2024-11-12 00:00:00,Kabelo,Dlamini,Pretoria,Corporate,Online,Keyboard,1.0,931.98,0.0,206.62,0.15,705.49,New Customer,Mobile Wallet,Completed,,1278.41,
ORD-0004499,C12893,2024-06-09 00:00:00,Mpho,Williams,,Small Business,Online,Mouse,5.0,633.83,0.15,40.63,0.15,485.14,Black Friday,Card,Completed,,3138.46,
ORD-0001323,C11508,2024-03-07 00:00:00,Aisha,Smith,Polokwane,Consumer,Online,Headset,1.0,1524.2,0.08,115.08,0.15,1021.06,Summer Sale,Mobile Wallet,Pending,,1727.68,
ORD-0005701,C11204,2025-04-17 00:00:00,Priya,Khumalo,Johannesburg,Consumer,Phone,Router,10.0,2447.49,0.03,22.46,0.15,1785.5,Back to School,Cash,Returned,,27324.19,
ORD-0003328,C10542,2025-09-12 00:00:00,Sipho,Khumalo,Cape Town,Consumer,Phone,Keyboard,1.0,1098.18,0.05,166.08,0.15,799.93,None,EFT,Completed,,1365.85,
ORD-0003784,C12435,2024-08-18 00:00:00,Lerato,Naidoo,Durban,Consumer,Store,Tablet,7.0,3112.4,0.08,100.18,0.0,2433.17,Clearance,Mobile Wallet,Cancelled,Rep C,20144.06,
ORD-0002728,C12277,2024-04-09 00:00:00,Priya,Botha,Johannesburg,Corporate,Phone,Office Chair,2.0,6975.7,0.2,105.61,0.15,5405.61,Black Friday,Cash,Cancelled,,12940.9,
ORD-0004315,C12575,2024-09-06 00:00:00,Daniel,Mthembu,Benoni,Consumer,Online,Keyboard,6.0,813.97,25%,85.44,0.15,600.61,None,Card,Cancelled,,4297.73,
ORD-0000870,C11300,2025-08-08 00:00:00,Sipho,Smith,Benoni,Consumer,Store,Mouse,2.0,774.94,0.2,117.62,0.15,458.88,Payday Promo,Cash,Completed,Rep A,1543.51,
ORD-0001607,C12127,2025-12-01 00:00:00,Lerato,Smith,Pretoria,Consumer,Marketplace,Laptop,1.0,20798.04,0.1,74.21,0.15,15829.98,None,EFT,Pending,,21600.19,
ORD-0002303,C12361,2025-07-23 00:00:00,Jason,Dlamini,Benoni,Consumer,Online,Monitor,10.0,3578.57,0.0,14.0,0.15,2304.89,Black Friday,EFT,Cancelled,,41167.57,
ORD-0004224,C11708,2025-10-03 00:00:00,Aisha,Dlamini,Johannesburg,Small Business,Marketplace,Monitor,1.0,6558.8,0.03,116.93,0.15,4179.65, back to school ,EFT,Completed,,7433.28,
ORD-0000366,C11468,11-12-2024,Priya,Williams, cape town ,Consumer,Online,Headset,1.0,1729.88,0.0,57.19,0.15,1280.59,New Customer,Bank Transfer,Returned,,2046.56,
ORD-0004134,C10547,2024-04-02 00:00:00,Nomsa,Molefe,Benoni,Consumer, marketplace ,Office Chair,2.0,7937.85,0.05,191.6,0.15,4840.97,None,Card,Completed,,17535.8,
ORD-0005673,C12821,2025-06-06 00:00:00,Nomsa,Dlamini,Bloemfontein,Consumer,Online,Laptop,5.0,12231.87,0.25,5.36,0.15,10235.75,None,Mobile Wallet,Completed,,76470.22,
ORD-0000046,C12014,2025-05-03 00:00:00,Aisha,Mthembu,Pretoria,Consumer,Online,Headset,5.0,1583.66,0.1,80.03,0.0,943.06,Clearance,Card,Completed,,7206.48,
ORD-0004608,C10199,2024-03-20 00:00:00,Mpho,Nkosi,Pretoria,Consumer,Phone,Office Chair,10.0,3003.54,0.05,12.58,0.15,2564.26,Back to School,Cash,Completed,,32826.24,
ORD-0000334,C12854,2025-07-18 00:00:00,Chloe,Botha,Pretoria,Consumer,Store,Office Chair,10.0,4339.47,0.08,55.49,0.15,3660.61,Summer Sale,Card,Completed,Rep D,45967.09,
ORD-0003040,C11186,2024-08-24 00:00:00,Lerato,Khumalo,Johannesburg,Corporate,Online,Printer,2.0,4796.69,0.0,199.08,0.15,3398.56,None,Card,Returned,,11231.47,
ORD-0005631,C11145,2024-06-19 00:00:00,Lerato,Mthembu,JHB,Consumer,Online,SSD,2.0,3677.79,0.0,49.07,0.15,2461.8,New Customer,Card,Completed,,8507.98,
ORD-0001754,C12186,2024-06-05 00:00:00,Naledi,Smith,Cape Town,Consumer,Store,Mouse,6.0,302.96,0.0,143.4,0.15,224.98,Payday Promo,EFT Transfer,Returned,Rep C,2233.81,
ORD-0001225,C12515,2025-12-17 00:00:00,Fatima,Dlamini,Johannesburg,Consumer,Online,Laptop,1.0,16635.93,0.15,143.3,0.15,11501.14,None,Card,Completed,,16404.92,
ORD-0000728,C12598,2025-04-30 00:00:00,Zanele,Molefe,Polokwane,Corporate,Online,SSD,1.0,2803.81,0.15,204.94,0.15,2402.29,Back to School,EFT,Completed,,2945.67,
ORD 0005850,C12794,2024-12-03 00:00:00,Mpho,Williams,Pretoria,Consumer,Store,Keyboard,3.0,1787.98,0.05,12.41,0.15,1218.4,Black Friday,Card,Pending,Rep E,5872.51,
ORD-0003374,C11783,2024-06-15 00:00:00,Zanele,Pillay,Cape Town,Small Business,Marketplace,SSD,10.0,982.0,0.0,82.08,0.15,776.27,None,Mobile Wallet,Completed,,11375.13,
ORD-0002608,C10136,2024-01-26 00:00:00,Kabelo,Pillay,Johannesburg,Small Business,Store,Office Chair,1.0,5651.36,0.15,,0.15,3460.56,Black Friday,Card,Completed,Rep D,5668.67,
ORD-0002191,C10168,2025-01-18 00:00:00,Andile,Dlamini,Nelspruit,Consumer,Phone,Keyboard,4.0,913.16,0.1,100.56,0.15,732.84,Summer Sale,Card,Completed,,3881.06,
ORD-0002072,C12452,2025-12-14 00:00:00,Naledi,Williams,Pretoria,Corporate,Phone,Webcam,4.0,2082.65,0.0,7.74,0.15,1266.04,None,EFT,Completed,,9587.93,
ORD-0004212,C12954,2025-03-10 00:00:00,Zanele,Patel,CapeTown,Corporate,Online,Webcam,1.0,2396.05,0.1,112.35,0.15,1798.83,Summer Sale,Card,Completed,,2592.27,
ORD-0005576,C11352,2024-09-20 00:00:00,Nomsa,Botha,Pretoria,Consumer,Online,Laptop,3.0,14504.62,0.15,77.28,0.15,9436.28,None,Card,Completed,,42612.09,
ORD-0000181,C10623,2025-02-23 00:00:00,Daniel,Smith,Nelspruit,Corporate,Phone,SSD,1.0,1171.22,0.05,98.56,0.15,925.07,None,Cash,Completed,,1378.12,
ORD-0003370,C11397,2025-05-17 00:00:00,Lerato,Molefe,Benoni,Corporate,Online,Keyboard,4.0,1014.11,0.0,78.69,0.15,656.12,None,EFT,Completed,,4743.59,
ORD-0000964,C12321,2025-03-17 00:00:00,Lerato,Naidoo,Bloemfontein,Consumer,Online,Keyboard,6.0,1309.1,0.2,70.09,0.15,1013.5,Black Friday,Cash,Pending,,7296.34,
ORD-0003471,C11645,2024-01-15 00:00:00,Chloe,Dlamini,Benoni,Consumer,Phone,SSD,5.0,3850.27,0.0,6.6,0.15,2508.32,None,Mobile Wallet,Completed,,22145.67,
ORD-0003474,C10225,2024-04-30 00:00:00,Thabo,Mokoena,Johannesburg,Consumer,Online,Monitor,3.0,6953.23,0.0,51.49,0.15,5224.35,None,EFT,Pending,,24040.13,
ORD-0002389,C10161,2025-10-25 00:00:00,Priya,Khumalo,Cape Town, consumer ,Online,Mouse,3.0,317.14,0.1,42.13,0.15,223.78,None,Card,Completed,,1026.86,
ORD-0003372,C10712,2025-12-18 00:00:00,Chloe,Patel,Johannesburg,Consumer,Store,Mouse,1.0,766.01,0.0,193.06,0.15,560.02,Back to School,EFT,Completed,Rep C,1073.97,
ORD-0000233,C11742,2024-02-13 00:00:00,Kabelo,Molefe,Nelspruit,SMB,Online,Mouse,5.0,1272.96,0.0,112.85,0.0,803.46,None,Bank Transfer,Completed,,6477.67,
ORD-0005841,C11638,2025-04-21 00:00:00,Sipho,Pillay,Cape Town,Consumer,Phone,Laptop,2.0,10276.89,0.2,179.53,0.15,7368.33,None,Card,Completed,,19089.01,
ORD-0001302,C10138,2024-04-01 00:00:00,Ryan,Naidoo,Benoni,Small Business,Online,Webcam,1.0,1820.34,0.0,53.72,0.15,1087.08,Back to School,Bank Transfer,Completed,,2147.12,
ORD-0001090,C12558,2024-08-05 00:00:00,Priya,Pillay,Durban,Consumer,Phone,Laptop,2.0,9911.5,0.1,177.12,0.15,8415.37,None,Bank Transfer,Completed,,20693.93,
ORD-0003984,C10737,2025-04-15 00:00:00,Lerato,Williams,Bloemfontein,Consumer,Online,Webcam,1.0,2160.2,0.0,168.73,0.14,1765.64,Summer Sale,Card,Cancelled,,2631.36,
ORD-0004512,C12245,2024-05-23 00:00:00,Ryan,Botha,Johannesburg,Consumer,Online,Laptop,3.0,13966.25,0.1,140.33,0.15,10344.64,Black Friday,Mobile Wallet,Completed,,43505.52,
ORD-0001551,C10952,2025-09-30 00:00:00,Mpho,Dlamini,Johannesburg,Consumer,Online,Headset,1.0,1421.01,0.03,31.5,0.15,833.0,Payday Promo,EFT,Completed,,1616.64,
ORD-0000077,C10955,2025-04-18 00:00:00,Mpho,Molefe,Polokwane,Consumer,Online,Monitor,2.0,4891.46,0.03,191.29,0.15,3864.58,None,Bank Transfer,Cancelled,,11104.14,
ORD-0005463,C10581,2025-06-19 00:00:00,Zanele,Smith,Pretoria,Consumer,Online,Tablet,5.0,5987.82,0.05,128.81,0.15,3489.79,None,Card,Completed,,32837.27,
ORD-0000234,C12794,2024-10-27 00:00:00,Chloe,Patel,Pretoria,Small Business,Online,Webcam,4.0,1953.46,0.05,68.85,0.15,1420.73,Clearance,Card,Cancelled,,8605.48,
ORD-0001429,C10671,2024-03-04 00:00:00,Daniel,Mthembu,Cape Town,Corporate,Online,SSD,2.0,1386.75,0.0,179.18,0.15,927.16,None,Card,Returned,,3368.7,2773.5
ORD-0005131,C10225,2024-02-18 00:00:00,Kabelo,Dlamini,Pretoria,Consumer,Marketplace,Keyboard,1.0,857.29,,168.73,0.15,611.35,None,Card,Returned,,957.43,
ORD-0000257,C11740,2025-02-02 00:00:00,Lerato,Pillay,Durban,Small Business,Online,Headset,1.0,1398.52,0.0,145.62,0.15,1094.22,None,Card,Pending,,1753.92,
ORD-0003782,C10394,2024-12-04 00:00:00,Thabo,Pillay,Gqeberha,Consumer,Marketplace,Keyboard,4.0,1343.79,0.0,76.76,0.15,984.07,None,Card,Pending,,6258.21,
ORD-0002227,C12932,2024-07-24 00:00:00,Nomsa,Khumalo,Durban,Consumer,Store,SSD,3.0,3906.43,0.0,96.32,0.15,3005.31,Payday Promo,EFT,Returned,Rep E,13573.51,
ORD-0002882,C12366,2024-03-12 00:00:00,Mpho,Khumalo,Pretoria,Consumer,Marketplace,Laptop,1.0,21407.48,,158.08,0.15,17498.36,None,Card,Completed,,22314.83,
ORD-0000319,C11485,2024-09-07 00:00:00,Naledi,Nkosi,Gqeberha,Corporate,Store,Monitor,2.0,5539.01,0.0,112.1,0.15,4014.87,Summer Sale,Cash,Cancelled,Rep B,12851.81,
ORD-0001257,C10442,2024-10-03 00:00:00,Fatima,Williams,Polokwane,Corporate,Online,Headset,1.0,1754.27,0.03,158.41,0.15,1452.14,New Customer,Card,Completed,,2358.55,
ORD-0003127,C12580,2024-05-12 00:00:00,Daniel,Naidoo,Nelspruit,Consumer,Online,SSD,1.0,3313.34,0.1,36.06,0.15,2338.16,Summer Sale,Card,Completed,,3465.36,
ORD-0000155,C11263,2025-01-29 00:00:00,Aisha,Smith,Pretoria,Corporate, store ,Docking Station,2.0,4961.3,0.05,202.95,0.14,3615.95,None,Cash,Returned,Rep E,10949.12,
ORD-0003286,C12683,2024-10-26 00:00:00,Naledi,Williams,Gqeberha,Small Business,Online,Mouse,2.0,871.55,0.05,36.39,0.15,556.43,None,Mobile Wallet,Pending,,1940.72,
ORD-0004149,C11343,2024-02-05 00:00:00,Kabelo,Pillay,Durban,Consumer,Marketplace,Monitor,3.0,6598.39,0.15,73.49,0.15,5139.74,None,Cash,Returned,,19423.28,
ORD-0005350,C12076,2025-09-20 00:00:00,Nomsa,Khumalo,Gqeberha,Consumer,Store,Tablet,2.0,10948.09,0.03,92.84,0.14,8831.78,Clearance,Card,Pending,Rep E,24305.63,
ORD-0002613,C11939,2024-11-16 00:00:00,Ryan,Khumalo,Pretoria,Small Business,Online,Monitor,3.0,2852.14,0.1,40.78,0.14,1955.64,None,Card, completed ,,8819.66,
ORD-0004613,C10663,2024-06-12 00:00:00,Aisha,Patel,Benoni,Consumer,Store,Router,1.0,3665.5,0.0,63.08,0.15,3110.42,None,EFT,Cancelled,Rep E,4278.41,
ORD-0003982,C11911,2024-06-24 00:00:00,Lerato,Nkosi,Durban, small business ,Phone,Webcam,1.0,2313.99,0.08,134.66,0.15,1939.99,None,Card,Completed,,2582.86,
ORD-0001097,C12126,2024-12-07 00:00:00,Fatima,Mthembu,Polokwane,Corporate,Phone,Laptop,3.0,8494.72,0.1,64.63,0.15,5682.47,Clearance,EFT,Completed,,26440.73,
ORD-0002202,C11402,2025-05-29 00:00:00,Aisha,Dlamini,Gqeberha,Consumer,Online,Keyboard,3.0,1426.32,0.08,147.6,0.15,846.9,,Card,Completed,,4674.74,
ORD-0003475,C10719,2024-04-08 00:00:00,Sipho,Molefe,Pretoria,Small Business,Online,HEADSET,4.0,11783.22,0.05,129.94,0.15,8082.6,None,Card,Completed,,51622.59,
ORD-0004269,C10515,2024-04-30 00:00:00,Chloe,Nkosi,Johannesburg,Consumer,Store,Router,4.0,2106.14,0.05,56.28,0.14,1270.87,Clearance,Cash,Completed,,9180.1,
ORD-0003481,C11303,2024-04-26 00:00:00,Ryan,Dlamini,Cape Town,Consumer,Online,Laptop,3.0,9098.2,10%,59.72,0.15,6512.84,Back to School,Card,Pending,,28309.64,
ORD-0001395,C12883,2025-06-22 00:00:00,Megan,Nkosi,Johannesburg,Small Business,Store,Monitor,2.0,4454.37,0.1,76.01,0.15,3241.46,None,Card,Completed,Rep E,9296.56,
ORD-0001368,C11291,2025-09-24 00:00:00,Daniel,Nkosi,Nelspruit,Small Business,Marketplace,Office Chair,4.0,5378.28,0.05,149.07,0.15,3533.81,Summer Sale,EFT,Returned,,23652.14,
ORD-0003441,C10570,2024-06-05 00:00:00,,Naidoo,Johannesburg,Small Business,Online,Laptop,2.0,18208.28,0.05,173.44,,11662.24,None,Mobile Wallet,Completed,,39958.53,
ORD-0001995,C12523,10-26-2025,Zanele,Naidoo,Cape Town,Small Business,Online,Mouse,2.0,985.77,0.0,176.7,0.15,585.09,Back to School,Cash,Completed,,2443.97,
ORD-0002562,C10507,2025-06-08 00:00:00,Naledi,Naidoo,Polokwane,Small Business,Online,Keyboard,5.0,1430.38,0.0,27.19,0.0,1088.73,New Customer,Card,Completed,,7179.08,
ORD-0000809,C10008,2025-05-22 00:00:00,Zanele,Naidoo,Pretoria,Consumer,Online,Headset,8.0,2331.42,0.15,79.49,0.0,1880.13,None,EFT,Pending,,15933.16,
ORD-0005812,C10164,2025-09-11 00:00:00,Mpho,Williams,Bloemfontein,Corporate,Marketplace,Webcam,1.0,826.8,0.0,151.63,0.15,660.85,Payday Promo,Mobile Wallet,Completed,,1102.44,
ORD-0000387,C12503,2024-10-19 00:00:00,Fatima,Mthembu,Johannesburg,Corporate,Online,SSD,1.0,2020.19,0.0,60.33,0.15,1499.02,Payday Promo,Mobile Wallet,Pending,,2383.55,
ORD-0000912,C11516,2025-09-27 00:00:00,Siyanda,Botha,Cape Town,Corporate,Online,Laptop,6.0,16061.68,0.0,131.12,0.15,11747.31,None,Card,Returned,,139525.95,
ORD-0002718,C12945,2024-11-28 00:00:00,Naledi,Mthembu,Cape Town,Small Business,Online,Tablet,2.0,10035.89,0.05,117.4,0.0,8311.71,Summer Sale,Card,Pending,,19185.59,
ORD-0003959,C12976,2024-04-22 00:00:00,Aisha,Mokoena,Polokwane,Small Business,Phone,Docking Station,2.0,4703.72,0.1,54.77,0.15,3324.37,Payday Promo,Card,Completed,,9791.47,
ORD-0001375,C10189,2025-04-12 00:00:00,Chloe,Patel,Polokwane,Consumer,Store,Monitor,5.0,7370.58,0.08,38.42,0.0,4283.03,None,Mobile Wallet,Pending,Rep B,33943.1,
ORD-0001406,C11389,2025-03-01 00:00:00,Nomsa,Dlamini,Johannesburg,Consumer,Store,Router,3.0,2895.21,0.05,58.48,0.15,1822.39,None,Card,Pending,Rep C,9547.54,
ORD-0005585,C11264,2024-04-04 00:00:00,Megan,Mthembu,Cape Town, consumer ,Online,Laptop,3.0,19175.19,0.0,89.99,0.0,11826.42,None,Mobile Wallet,Completed,,57615.58,
ORD-0001469,C12687,2025-04-29 00:00:00,Andile,Patel,Cape Town,Consumer,Online,Mouse,1.0,1083.92,0.2,39.43,0.15,665.25,None,Card,Completed,,1036.64,
ORD-0000780,C11152,2025-05-14 00:00:00,Sipho,Naidoo,Gqeberha,Consumer,Phone,Mouse,1.0,1033.55,0.1,176.56,0.15,858.47,None, eft ,Cancelled,,1246.28,
ORD-0001489,C10657,2025-04-11 00:00:00,Sipho,Dlamini,Gqeberha,Corporate,Online,Tablet,1.0,5333.92,0.0,91.86,0.15,4365.93,None,EFT,Cancelled,,6225.86,
ORD-0003675,C11067,2024-05-28 00:00:00,Daniel,Botha,Cape Town,Small Business,Online,Webcam,3.0,2124.83,0.15,51.6,0.15,1386.69,Payday Promo,Card,Cancelled,,6282.66,
ORD-0004866,C11132,01 Mar 2024,Megan,Nkosi,Pretoria,Consumer,Online,Keyboard,3.0,1132.38,,83.02,0.0,717.27,Summer Sale,Bank Transfer,Completed,,2970.6,
ORD-0001154,C11716,2025-02-05 00:00:00,Zanele,Patel,Pretoria, consumer ,Online,Mouse,3.0,158.5,0.1,51.37,0.15,116.75,Back to School,Card,Completed,,543.52,
ORD-0000977,C12576,2024-04-04 00:00:00,Priya,Khumalo,Johannesburg,Small Business,Store,Mouse,6.0,1396.32,0.1,35.99,0.15,857.19,New Customer,EFT,Returned,Rep D,8707.16,
ORD-0002483,C11805,2025-11-21 00:00:00,Ryan,Nkosi,Pretoria,Small Business,Online,Tablet,2.0,3510.91,0.15,122.06,0.15,2348.99,None,Card,Completed,,6985.89,
ORD-0003781,C12250,2025-10-29 00:00:00,Kabelo,Dlamini,Johannesburg,Consumer,Store,Headset,1.0,1158.96,0.0,211.49,0.15,705.04,Payday Promo,Card,Completed,Rep B,1544.29,
ORD-0004360,C11965,2025-07-12 00:00:00,Daniel,Patel,Johannesburg,Consumer,Store,Printer,2.0,6088.41,0.03,175.25,0.15,4362.8,Black Friday,Mobile Wallet,Pending,Rep B,13758.48,
ORD-0002223,C10927,2024-03-10 00:00:00,Sipho,Pillay,Pretoria,Corporate,Marketplace,Monitor,1.0,2908.4,0.0,30.54,0.15,2195.45,None,Card, returned ,,3375.2,
ORD-0000002,C10902,2024-03-23 00:00:00,Siyanda,Patel, johannesburg ,Consumer,Online,Router,1.0,3087.53,0.2,172.86,0.0,2519.62,None,EFT,Completed,,2642.88,
ORD-0001566,C12408,2024-01-28 00:00:00,Lerato,Mthembu,Polokwane,Consumer,Online,Mouse,2.0,1083.12,0.0,129.94,0.15,827.89,None,Mobile Wallet,Completed,,2621.13,
ORD-0001480,C10104,2024-02-03 00:00:00,Andile,Khumalo,Pretoria,Consumer,Store,Headset,4.0,1345.48,0.1,136.7,0.15,1010.33,None,Mobile Wallet,Completed,Rep B,5706.97,
ORD-0002011,C11512,2024-01-29 00:00:00,Ryan,Smith,Johannesburg,Corporate,Online,Head set,1.0,2399.09,0.15,79.02,0.15,1618.07,None,Card,Completed,,2424.14,
ORD-0004891,C12402,2024-02-10 00:00:00,Ryan,Pillay,Johannesburg,Small Business,Store,Laptop,6.0,16555.8,0.2,20.71,0.15,12925.02,Back to School,Card, completed ,Rep C,91408.75,
ORD-0005559,C10494,2025-02-23 00:00:00,Chloe,Dlamini,Johannesburg,Consumer,Online,Mouse,2.0,808.49,0.08,56.36,0.15,534.21,None,Card,Cancelled,,1767.14,
ORD-0002697,C10628,2024-11-03 00:00:00,Daniel,Botha,Johannesburg,Consumer,Online,Webcam,3.0,986.22,0.05,7.17,0.15,739.58,Black Friday,Mobile Wallet,returned,,3239.5,
ORD-0004816,C12524,2025-02-02 00:00:00,Aisha,Khumalo,Johannesburg,Consumer,Online,Keyboard,3.0,1322.18,0.0,100.59,0.15,829.51,None,Mobile Wallet,Completed,,4662.1,
ORD-0001709,C10172,2025-05-07 00:00:00,Nomsa,Mokoena,Pretoria,Small Business,Store,Tablet,3.0,5534.26,0.0,111.67,0.15,4582.27,None,Card,Cancelled,Rep C,19204.86,
ORD-0003963,C11378,2024-07-14 00:00:00,Mpho,Williams,Pretoria,Corporate,Phone,Tablet,4.0,8606.31,0.0,16.54,0.15,6695.63,Back to School,Bank Transfer,Completed,,39605.56,
ORD-0005867,C10864,2024-09-12 00:00:00,Ryan,,Johannesburg,Small Business,Store,Docking Station,1.0,3419.75,0.08,188.17,0.15,2540.31,None,Card,Cancelled,Rep D,3806.27,
ORD-0003132,C11418,2025-01-14 00:00:00,Jason,Dlamini,Durban,Corporate,Online,Docking Station,5.0,3482.79,0.0,46.64,0.15,2820.5,None,Card,Completed,,20072.69,
ORD-0002188,C11228,2024-12-23 00:00:00,Ryan,Nkosi,Benoni,Consumer,Online,Laptop,2.0,21273.2,0.25,116.52,0.15,16472.33,None,Card,Completed,,36812.79,
ORD-0000996,C10596,2025-10-28 00:00:00,Nomsa,Mthembu,Gqeberha,Corporate,Online,Headset,4.0,765.24,0.0,46.71,0.15,537.5,Back to School,Card,Pending,,3566.8,
ORD-0005928,C11181,2025-10-25 00:00:00,Priya,Botha,Benoni,Consumer,Online,Mouse,1.0,757.28,0.1,162.13,0.15,545.79,None,EFT,Completed,,945.91,
ORD-0003170,C11566,2024-08-08 00:00:00,Andile,Nkosi,Polokwane,Corporate,Marketplace,Laptop,1.0,16295.91,0.03,112.64,0.15,10808.79,None,Mobile Wallet,Returned,,18290.73,
ORD-0001782,C10260,2025-02-17 00:00:00,Megan,Nkosi,Durban,Consumer,Marketplace,DockingStation,1.0,3453.35,0.15,123.12,0.15,2471.42,None,Mobile Wallet,Completed,,3498.77,
ORD-0004308,C10887,2024-04-12 00:00:00,Jason,Smith,Nelspruit,Small Business,Online,Keyboard,3.0,1911.34,0.05,114.32,0.15,1458.92,Payday Promo,Bank Transfer,Pending,,6378.72,
ORD-0000410,C10226,2024-08-31 00:00:00,Zanele,Nkosi,Benoni,Corporate,Marketplace,Mouse,3.0,757.01,0.05,12.38,0.15,517.78,Summer Sale,Card,Completed,,2493.48,
ORD-0000804,C12461,2024-10-19 00:00:00,Kabelo,Khumalo,Johannesburg,Consumer,Store,Office Chair,3.0,6493.85,0.0,56.82,0.15,4703.27,Clearance,Mobile Wallet,Completed,Rep B,22460.61,
ORD-0001062,C10595,2025-01-29 00:00:00,Chloe,Molefe,Cape Town,Small Business,Online,Headset,1.0,2490.37,0.1,146.29,0.15,1862.17,None, mobile wallet ,Completed,,2723.83,
ORD-0005456,C12295,2025-08-21 00:00:00,Mpho,Williams,Cape Town,Consumer,Online,Webcam,1.0,1111.45,,55.7,0.0,808.67,Payday Promo,Mobile Wallet,Completed,,1056.0,
ORD-0002746,C12529,2024-11-27 00:00:00,Mpho,Dlamini,Durban,Corporate,Marketplace,Tablet,3.0,3059.15,0.2,135.26,0.15,1961.16,None,Card,Completed,,8578.53,
ORD-0000856,C11451,2025-04-04 00:00:00,Nomsa,Williams,Benoni,Consumer,Online,Mouse,6.0,902.76,0.1,51.42,0.15,666.95,Black Friday,Card,Completed,,5657.56,
ORD-0005155,C11079,2025-04-25 00:00:00,Daniel,Dlamini,Johannesburg,Consumer,Store,Monitor,2.0,7860.55,0.15,202.27,0.15,4736.86,None,EFT,Completed,Rep D,15569.65,
ORD-0000282,C11432,2025-09-25 00:00:00,Nomsa,Mokoena,Gqeberha,Consumer,Store,Keyboard,1.0,2181.71,0.08,76.27,0.15,1646.19,Back to School,Card,Completed,Rep D,2384.52,
ORD-0003814,C11332,2025-03-27 00:00:00,Thabo,Pillay,Pretoria,Consumer,Online,Headset,1.0,1181.3,0.1,148.18,0.15,863.46,None,Card,Completed,,1370.83,
